reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
23090961726,medium,normal,brown,black
5917667959,deep,combination,brown,brown
1622124677,lightMedium,combination,brown,brown
5561412811,tan,combination,brown,brown
7860340070,lightMedium,dry,hazel,brown
10792442097,lightMedium,combination,brown,red
1518545224,deep,combination,brown,brown
5072115206,light,combination,brown,brown
5685350320,fairLight,normal,brown,brown
23945616866,lightMedium,dry,brown,blonde
1070358477,tan,combination,brown,brown
755267896,fair,combination,green,blonde
1321206910,deep,combination,brown,black
2340062306,fair,combination,green,brown
6084934609,tan,normal,brown,black
7421776358,mediumTan,dry,brown,black
31256081415,fairLight,dry,green,blonde
11831387239,lightMedium,normal,hazel,blonde
1746413451,lightMedium,combination,brown,black
389067798,medium,normal,brown,black
1413831669,light,dry,brown,brown
6141974124,deep,combination,brown,brown
5718435797,lightMedium,combination,brown,blonde
11007399718,light,combination,brown,brown
1399503971,tan,combination,brown,black
31164714065,tan,combination,brown,black
1876218359,deep,dry,brown,black
12707427010,lightMedium,dry,blue,brown
31155150512,fair,combination,hazel,blonde
31162887093,rich,dry,brown,black
2445682078,tan,dry,brown,black
24635163302,fair,normal,green,blonde
31147915579,light,combination,blue,red
2196805338,lightMedium,combination,brown,black
2494264344,light,combination,brown,brown
10154227350,rich,oily,brown,black
30732072624,mediumTan,oily,brown,brown
7191181487,light,normal,green,blonde
21294045516,light,normal,blue,blonde
9134640570,medium,combination,green,black
7334470148,lightMedium,normal,brown,black
1212944244,fair,dry,blue,blonde
6163488922,medium,dry,hazel,brown
2211064494,mediumTan,combination,brown,black
963376165,fair,normal,green,red
28829952800,mediumTan,combination,brown,black
1613157781,lightMedium,combination,brown,blonde
1252350509,fair,combination,brown,brown
30665530437,lightMedium,dry,brown,brown
31068212755,medium,normal,brown,brown
5743825836,light,combination,green,brown
20860050082,lightMedium,combination,brown,brown
982531688,mediumTan,dry,brown,black
2254510058,tan,oily,brown,brown
6193840771,mediumTan,oily,brown,brown
6576613288,deep,normal,brown,black
2009199991,mediumTan,oily,brown,black
1428151961,medium,combination,brown,black
1296421918,rich,normal,brown,black
1418781839,deep,combination,brown,black
6844186848,light,combination,green,blonde
24155044865,lightMedium,combination,hazel,blonde
9197489293,light,normal,brown,brown
1724980783,tan,normal,brown,black
1889640214,light,dry,green,blonde
30907229174,fair,dry,brown,black
6342184379,fair,combination,blue,red
2153770089,light,combination,brown,black
9099096478,lightMedium,dry,brown,brown
1221804868,mediumTan,combination,brown,black
2178583988,lightMedium,dry,brown,blonde
6155362007,deep,oily,brown,black
8664491278,medium,dry,brown,black
29931964134,fairLight,combination,green,brown
10859284992,medium,dry,brown,black
20149271225,fairLight,dry,hazel,red
30817019398,medium,combination,brown,black
1715190777,light,dry,brown,brown
30816052859,medium,combination,brown,black
6923648195,fairLight,combination,blue,blonde
42196339924,light,combination,brown,brown
21218482170,mediumTan,combination,brown,black
10685706954,tan,combination,brown,black
20235600067,lightMedium,normal,hazel,brown
7241262004,deep,dry,brown,brown
6175330136,fair,combination,green,brown
5832130028,rich,combination,brown,black
5125738460,fairLight,normal,brown,blonde
1341343859,lightMedium,normal,brown,black
11723428876,light,oily,brown,brown
6003899501,mediumTan,combination,brown,brown
20530410418,tan,combination,brown,brown
31965492288,lightMedium,normal,brown,brown
5407349029,rich,oily,brown,black
2724433605,rich,combination,brown,black
6435095085,fairLight,combination,brown,auburn
7499017226,medium,combination,brown,brown
1317184272,deep,combination,brown,black
1948453045,tan,combination,brown,brown
5568101293,fair,normal,blue,blonde
919976925,light,combination,hazel,brown
10881440787,tan,oily,brown,black
9258034049,deep,combination,brown,black
976642512,tan,combination,brown,black
5773871412,deep,oily,brown,black
31302175743,fair,normal,green,brown
12254558233,light,combination,green,brown
21293909111,fair,oily,blue,brown
2134461605,light,oily,brown,brown
24242801213,fair,oily,blue,blonde
31796873137,fair,combination,hazel,blonde
31571770073,light,combination,hazel,brown
11365944248,light,combination,blue,brown
12327530005,deep,dry,brown,brown
12136504532,light,combination,green,brown
1624660735,lightMedium,combination,brown,brown
5123584004,lightMedium,normal,brown,brown
2838431183,light,combination,hazel,black
9240236714,medium,combination,brown,brown
6604649019,lightMedium,normal,brown,black
1316490352,lightMedium,combination,brown,brown
1113041252,fair,combination,blue,brown
25909379489,fair,combination,brown,black
11446229127,lightMedium,combination,brown,brown
31161313132,light,combination,brown,brown
10755806123,lightMedium,dry,brown,brown
8600522543,deep,combination,brown,black
5345106373,fair,dry,brown,brown
5672340378,medium,normal,brown,blonde
2079024517,fairLight,normal,brown,black
5056828116,fair,combination,blue,auburn
7973398199,tan,dry,brown,black
40586422954,fairLight,normal,blue,gray
21200627545,lightMedium,combination,brown,brown
11590487811,medium,dry,brown,brown
1452840236,tan,combination,brown,black
6243235618,deep,combination,brown,black
37503752438,medium,combination,brown,brown
2090419638,lightMedium,combination,brown,brown
980172881,deep,normal,brown,black
6111832556,rich,combination,brown,black
1721384717,rich,normal,brown,black
11463866188,mediumTan,dry,brown,brown
8800518450,light,combination,brown,brown
20592671358,lightMedium,combination,brown,brown
621969519,fair,combination,hazel,blonde
12853164024,deep,combination,brown,brown
1682665328,tan,combination,brown,black
945574393,tan,oily,brown,black
23477885575,fairLight,normal,gray,blonde
2230534318,light,combination,brown,brown
26735483638,mediumTan,dry,brown,black
36476125788,light,combination,brown,brown
6432647407,medium,combination,brown,brown
21223411409,lightMedium,combination,brown,brown
28113415879,light,normal,brown,brown
33943310286,tan,combination,brown,black
1716874782,light,dry,blue,brown
2814423718,deep,oily,brown,brown
31720913024,light,oily,brown,brown
30776103463,fair,combination,hazel,red
28152971754,fairLight,combination,blue,auburn
1269345696,fair,combination,blue,brown
9845628386,light,normal,green,brown
1313702007,lightMedium,combination,brown,brown
5995008005,light,combination,blue,blonde
1792612599,light,combination,brown,brown
24551425696,lightMedium,combination,brown,black
10477855833,lightMedium,combination,hazel,brown
6916023886,light,combination,brown,black
993136227,lightMedium,combination,brown,black
7110081658,medium,combination,brown,black
27274227709,light,combination,brown,brown
7517953378,medium,oily,brown,black
9995353350,mediumTan,combination,brown,black
7255550957,fair,oily,blue,blonde
11849242230,light,combination,green,blonde
22670445204,light,oily,brown,brown
2135930054,lightMedium,combination,brown,brown
23521964176,mediumTan,combination,brown,brown
7194643066,fair,dry,brown,brown
10394590413,mediumTan,normal,green,brown
21256160973,fair,dry,blue,brown
7131754777,light,dry,blue,blonde
7371328243,lightMedium,combination,brown,black
12188636013,fair,combination,brown,brown
6127717576,mediumTan,dry,brown,brown
1495773575,mediumTan,combination,brown,black
21285190067,fair,combination,blue,brown
986652740,light,combination,brown,black
10909123260,fairLight,combination,blue,brown
12182943274,mediumTan,oily,brown,black
8269665683,light,oily,green,brown
6689042729,fair,combination,brown,black
9094804254,medium,dry,brown,brown
9774586057,tan,dry,brown,black
6057728049,light,combination,blue,blonde
9266177221,lightMedium,dry,brown,brown
10712267094,lightMedium,dry,brown,brown
11669624394,light,combination,brown,black
20098437946,lightMedium,normal,blue,blonde
7729862270,light,combination,blue,blonde
12498999855,fair,combination,brown,brown
7773242405,medium,dry,brown,black
5454982083,light,normal,blue,auburn
8328859104,lightMedium,dry,brown,black
5482588387,lightMedium,combination,brown,brown
8686636189,light,combination,brown,brown
5143295272,light,dry,brown,blonde
21152353411,lightMedium,dry,brown,black
8060621953,light,combination,green,brown
5763523604,lightMedium,combination,brown,black
8644386183,light,dry,brown,brown
6728664900,fair,combination,blue,brown
10439690900,lightMedium,combination,brown,brown
5416217653,medium,combination,green,black
7522874335,fair,combination,blue,blonde
1755071466,lightMedium,dry,brown,blonde
2393287696,light,combination,brown,brown
1966955386,fair,combination,blue,brown
1715672734,light,dry,blue,blonde
2311181209,light,combination,brown,brown
9856453172,light,combination,brown,brown
2210063141,light,combination,green,brown
2478162178,light,combination,blue,blonde
2556387515,light,combination,brown,brown
1838574121,light,combination,brown,brown
2241516146,light,combination,brown,brown
7526055134,light,combination,brown,brown
8349042906,light,dry,brown,brown
6340549248,light,combination,brown,brown
1529802807,light,combination,brown,brown
1571651634,light,combination,brown,brown
7397972116,light,combination,brown,brown
2034580585,light,combination,brown,brown
6830069296,light,combination,brown,brown
2028395973,light,combination,brown,brown
7970110092,light,combination,brown,brown
8081207283,light,combination,brown,brown
6238351643,light,combination,brown,brown
2339312044,light,combination,brown,brown
2489131980,light,combination,brown,brown
1601602951,light,combination,brown,brown
1329583118,light,oily,brown,brown
2392842684,light,combination,brown,brown
6247488133,light,combination,brown,brown
6779596553,light,combination,brown,brown
1030775178,light,combination,brown,brown
2172411860,light,combination,brown,brown
2685210358,light,combination,brown,brown
5093777680,light,normal,brown,brown
1337556293,light,combination,brown,brown
1801123733,light,normal,brown,brown
1120057917,light,combination,brown,brown
2101833642,light,combination,brown,brown
2281263660,light,combination,brown,blonde
1264260624,lightMedium,combination,blue,blonde
5412406030,fair,combination,blue,blonde
6131691316,lightMedium,combination,brown,brown
27075831765,lightMedium,normal,brown,black
1321697724,lightMedium,normal,hazel,brown
1371882511,tan,combination,brown,brown
10977328222,mediumTan,combination,brown,black
1590166818,mediumTan,combination,brown,brown
2726384035,light,oily,blue,blonde
28129590065,medium,combination,brown,brown
6058226649,light,dry,green,blonde
8479392721,deep,combination,brown,black
1369722244,light,combination,blue,blonde
5511194481,light,combination,green,red
22566264231,light,dry,brown,brown
31255054984,medium,combination,blue,brown
1629985224,light,combination,brown,blonde
30750793969,medium,dry,brown,brown
1517642017,light,combination,hazel,brown
1490975352,deep,combination,brown,brown
5656936423,lightMedium,normal,brown,brown
23600398958,fair,normal,blue,blonde
5070400404,light,combination,blue,brown
6755999217,fair,combination,blue,brown
30420857316,lightMedium,normal,blue,brown
24522865428,lightMedium,combination,brown,brown
5915202275,light,normal,brown,red
1246180561,mediumTan,combination,brown,brown
1842362265,light,combination,blue,brown
1394167015,fair,oily,blue,blonde
1407582825,mediumTan,normal,hazel,brown
1833396878,mediumTan,combination,brown,brown
30313405429,fair,dry,blue,blonde
7910920424,light,combination,brown,brown
1791315388,light,combination,blue,blonde
5400408408,lightMedium,combination,hazel,brown
961971783,fair,combination,blue,brown
1321688003,lightMedium,normal,brown,blonde
1384463713,light,combination,blue,blonde
1632052466,lightMedium,combination,brown,brown
1777492787,light,dry,green,blonde
24213674998,lightMedium,dry,brown,blonde
1885446991,lightMedium,oily,hazel,brown
23245522199,lightMedium,oily,blue,blonde
1704040798,lightMedium,normal,brown,brown
1513104129,light,dry,brown,blonde
1036651513,lightMedium,combination,brown,black
1436036817,light,dry,blue,brown
12334617814,lightMedium,oily,hazel,brown
30221796270,light,combination,blue,blonde
1790622005,lightMedium,combination,hazel,brown
1585883506,lightMedium,normal,blue,blonde
1032963075,light,dry,blue,blonde
8399252201,fair,dry,blue,brown
1115133850,light,combination,green,blonde
8708264097,fair,combination,green,blonde
1439380375,lightMedium,dry,hazel,brown
30114109079,medium,combination,blue,brown
29700789493,mediumTan,combination,brown,black
9099054163,fair,oily,brown,brown
1545527001,light,dry,green,blonde
1809221873,light,combination,brown,brown
30117274018,fair,combination,green,red
1675402417,light,combination,blue,blonde
1059582000,light,normal,green,blonde
1343603175,lightMedium,combination,green,brown
30111580329,light,dry,blue,blonde
1635561744,lightMedium,combination,blue,blonde
2005634719,light,dry,brown,brown
30095368515,light,oily,brown,brown
5239860434,lightMedium,combination,brown,brown
1926973621,fair,dry,green,red
1310321605,mediumTan,dry,brown,blonde
6010323799,fair,combination,blue,blonde
1828744902,fair,combination,blue,blonde
7619927976,lightMedium,combination,brown,blonde
27774582457,lightMedium,combination,blue,blonde
